0.00414944	2.92157
0.00723076	2.90196
0.0103121	2.88235
0.0133934	2.92157
0.0164747	2.96078
0.019556	3.01961
0.0226374	3.07843
0.0257187	3.17647
0.0288	3.23529
0.0318813	3.2549
0.0349627	3.33333
0.038044	3.37255
0.0411253	3.41176
0.0442066	3.45098
0.0472879	3.45098
0.0503693	3.39216
0.0534506	3.33333
0.0565319	3.33333
0.0596132	3.33333
0.0626945	3.41176
0.0657759	3.58824
0.0688572	3.60784
0.0719385	3.58824
0.0750198	3.35294
0.0781012	3.23529
0.0811825	3.21569
0.0842638	3.19608
0.0873451	3.17647
0.0904264	3.2549
0.0935078	3.39216
0.0965891	3.52941
0.0996704	3.62745
0.102752	3.62745
0.105833	3.66667
0.108914	3.76471
0.111996	3.88235
0.115077	4
0.118158	4.09804
0.12124	4.09804
0.124321	3.98039
0.127402	3.94118
0.130484	4.01961
0.133565	4.17647
0.136646	4.15686
0.139728	4.09804
0.142809	4.07843
0.14589	4.03922
0.148972	3.92157
0.152053	3.88235
0.155134	3.90196
0.158216	3.90196
0.161297	3.72549
0.164378	3.41176
0.167459	3.19608
0.170541	3.17647
0.173622	3.27451
0.176703	3.47059
0.179785	3.58824
0.182866	3.72549
0.185947	3.86275
0.189029	3.96078
0.19211	4.07843
0.195191	4.09804
0.198273	4
0.201354	3.84314
0.204435	3.86275
0.207517	4
0.210598	3.94118
0.213679	3.80392
0.216761	3.64706
0.219842	3.60784
0.222923	3.62745
0.226005	3.62745
0.229086	3.66667
0.232167	3.78431
0.235249	3.84314
0.23833	3.62745
0.241411	3.4902
0.244493	3.54902
0.247574	3.64706
0.250655	3.90196
0.253736	4.21569
0.256818	4.39216
0.259899	4.37255
0.26298	4.29412
0.266062	4.2549
0.269143	4.31373
0.272224	4.35294
0.275306	4.31373
0.278387	4.13725
0.281468	3.58824
0.28455	3.35294
0.287631	3.21569
0.290712	3.19608
0.293794	3.2549
0.296875	3.35294
0.299956	3.41176
0.303038	3.27451
0.306119	3
0.3092	2.78431
0.312282	2.66667
0.315363	2.62745
0.318444	2.66667
0.321526	2.78431
0.324607	3.07843
0.327688	3.35294
0.33077	3.45098
0.333851	3.39216
0.336932	3.39216
0.340014	3.41176
0.343095	3.45098
0.346176	3.47059
0.349257	3.5098
0.352339	3.47059
0.35542	3.37255
0.358501	3.29412
