0.005759	0
0.0088613	0
0.0119636	0
0.0150659	0
0.0181682	0
0.0212705	0
0.0243728	0
0.0274751	0
0.0305774	0
0.0336797	0
0.036782	0
0.0398843	0
0.0429866	0
0.0460889	0
0.0491912	0
0.0522935	0
0.0553958	0
0.0584981	0
0.0616004	0
0.0647027	0.0588235
0.0678051	0.0588235
0.0709074	0
0.0740097	0
0.077112	0
0.0802143	0
0.0833166	0
0.0864189	0.0588235
0.0895212	0.411765
0.0926235	0.254902
0.0957258	0
0.0988281	0.0588235
0.10193	0.117647
0.105033	0
0.108135	0.156863
0.111237	0.686275
0.11434	0.960784
0.117442	0.941176
0.120544	0.941176
0.123646	0.882353
0.126749	1.03922
0.129851	1.23529
0.132953	1.15686
0.136056	1.60784
0.139158	1.70588
0.14226	0.705882
0.145363	0
0.148465	0
0.151567	0
0.15467	0.0392157
0.157772	0.0980392
0.160874	0
0.163976	0.411765
0.167079	1.54902
0.170181	1.92157
0.173283	2.39216
0.176386	2.72549
0.179488	3.29412
0.18259	4.41176
0.185693	4.66667
0.188795	5
0.191897	5
0.194999	4.98039
0.198102	5
0.201204	5
0.204306	5
0.207409	5
0.210511	5
0.213613	5
0.216716	5
0.219818	5
0.22292	5
0.226022	5
0.229125	5
0.232227	5
0.235329	5
0.238432	5
0.241534	5
0.244636	5
0.247739	5
0.250841	4.98039
0.253943	4.98039
0.257046	4.47059
0.260148	3.7451
0.26325	3.21569
0.266352	3.01961
0.269455	2.72549
0.272557	2.33333
0.275659	1.88235
0.278762	1.23529
0.281864	0.705882
0.284966	0.0196078
0.288069	0.0196078
0.29116	0
0.294252	0
0.297343	0
0.300435	0
0.303526	0
0.306618	0
0.30971	0
0.312801	0
0.315893	0
0.318984	0
0.322076	0
0.325167	0
0.328259	0
0.331351	0
0.334442	0
0.337534	0
0.340625	0
0.343717	0
0.346808	0
0.3499	0
0.352992	0
0.356083	0
0.359175	0
0.362266	0
0.365358	0
0.368449	0
0.371541	0
0.374633	0
0.377724	0
0.380816	0
0.383907	0
0.386999	0
0.39009	0
0.393182	0
0.396274	0
0.399365	0
0.402457	0
0.405548	0
0.40864	0
0.411731	0
0.414823	0
0.417915	0.490196
0.421006	1.45098
0.424098	2.05882
0.427189	2.88235
0.430281	2.58824
0.433372	2.84314
0.436464	3.56863
0.439556	3.96078
0.442647	4.19608
0.445739	3.56863
0.44883	2.19608
0.451922	1.11765
0.455014	0.294118
0.458105	0.607843
0.461197	0.509804
0.464288	0
0.46738	0.313726
0.470471	0
0.473563	0
0.476655	0
0.479746	0.254902
0.482838	0
0.485929	0.647059
0.489021	1.86275
0.492112	1.62745
0.495204	1.43137
0.498296	1.80392
0.501387	0
0.504479	0
0.50757	0
0.510662	0
0.513753	0
0.516845	0
0.519937	0
0.523028	0
0.52612	0
0.529211	0
0.532303	0
0.535394	0
0.538486	0
0.541578	0
0.544669	0
0.547761	0
0.550852	0
0.553944	0
0.557035	0.117647
0.560127	0.588235
0.563219	1.54902
0.56631	2.88235
0.569402	4.29412
0.572493	4.98039
0.575585	5
0.578676	5
0.581768	5
0.58486	5
0.587951	5
0.591043	5
0.594134	5
0.597226	4.98039
0.600317	4.90196
0.603405	4.52941
0.606493	4.60784
0.60958	4.5098
0.612668	4.43137
0.615755	4.56863
0.618843	5
0.62193	5
0.625018	5
0.628105	5
0.631193	5
0.63428	5
0.637368	5
0.640455	5
0.643543	5
0.64663	5
0.649718	5
0.652805	5
0.655893	4.98039
0.65898	4.98039
0.662068	5
0.665155	5
0.668243	5
0.67133	5
0.674418	4.98039
0.677505	5
0.680593	5
0.683681	4.98039
0.686768	5
0.689856	5
0.692943	4.98039
0.696031	4.98039
0.699118	5
0.702206	5
0.705293	5
0.708381	4.98039
0.711468	4.98039
0.714556	4.98039
0.717643	5
0.720731	5
0.723818	4.98039
0.726906	4.98039
0.729993	4.92157
0.733081	4.72549
0.736168	4.92157
0.739256	4.98039
0.742343	4.98039
0.745431	4.78431
0.748518	4.11765
0.751606	3.45098
0.754694	3.09804
0.757781	3.19608
0.760869	3.47059
0.763956	3.03922
0.767044	2.56863
0.770131	2.17647
0.773219	2.39216
0.776306	3.05882
0.779394	3.7451
0.782481	3.98039
0.785569	3.86275
0.788656	3.43137
0.791744	3.03922
0.794831	3.33333
0.797919	4.11765
0.801006	4.60784
0.804094	3.96078
0.807181	3.33333
0.810269	3.13725
0.813356	3.4902
0.816444	4.47059
0.819531	4.98039
0.822619	4.98039
0.825706	4.62745
0.828794	4.4902
0.831882	4.7451
0.834969	4.98039
0.838057	4.98039
0.841144	4.98039
0.844232	4.90196
0.847319	4.29412
0.850407	4.56863
0.853494	4.98039
0.856582	4.98039
0.859669	4.98039
0.862757	4.54902
0.865844	3.96078
0.868932	3.96078
0.872019	4.52941
0.875107	4.98039
0.878194	4.98039
0.881282	4.98039
0.884369	4.98039
0.887457	4.88235
0.890544	4.96078
0.893632	4.84314
0.896719	4.70588
0.899807	4.33333
0.902894	3.76471
0.905982	3.27451
0.90907	3.4902
0.912157	4.31373
0.915262	4.98039
0.918367	4.98039
0.921473	4.98039
0.924578	4.98039
0.927683	4.98039
0.930788	4.98039
0.933893	4.98039
0.936998	4.98039
0.940104	4.64706
0.943209	4.09804
0.946314	3.84314
0.949419	4.19608
0.952524	4.96078
0.955629	4.98039
0.958735	4.90196
0.96184	4.23529
0.964945	3.78431
0.96805	3.60784
0.971155	4
0.97426	4.76471
0.977365	4.98039
0.980471	4.98039
0.983576	4.98039
0.986681	4.98039
0.989786	4.98039
0.992891	5
0.995996	4.98039
0.999102	4.98039
1.00221	4.70588
1.00531	3.78431
1.00842	2.84314
1.01152	3.09804
1.01463	3.84314
1.01773	4.31373
1.02084	4.07843
1.02394	3.76471
1.02705	3.52941
1.03015	3.62745
1.03326	3.92157
1.03636	4.43137
1.03947	4.70588
1.04257	4.43137
1.04568	3.96078
1.04878	3.43137
1.05189	3.39216
1.05499	3.88235
1.0581	4.43137
1.0612	4.76471
1.06431	4.98039
1.06742	4.98039
1.07052	4.35294
1.07363	3.96078
1.07673	4.03922
1.07984	4.35294
1.08294	4.23529
